statement,label,extracted_statement_ids,extracted_statement_texts
(25 / 5) * (4 + 1) = 25,True,"[128000, 128011, 7, 914, 611, 220, 20, 8, 353, 320, 19, 489, 220, 16, 8, 284, 220, 914, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(25 / 5) * (4 + 1) = 25<｜Assistant｜><think>
"
(32 - 18) + (9 - 2) = 21,True,"[128000, 128011, 7, 843, 482, 220, 972, 8, 489, 320, 24, 482, 220, 17, 8, 284, 220, 1691, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(32 - 18) + (9 - 2) = 21<｜Assistant｜><think>
"
(1 - 24) - (3 - 15) = -11,True,"[128000, 128011, 7, 16, 482, 220, 1187, 8, 482, 320, 18, 482, 220, 868, 8, 284, 482, 806, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(1 - 24) - (3 - 15) = -11<｜Assistant｜><think>
"
(36 * 37) * (7 + 18) = 33303,False,"[128000, 128011, 7, 1927, 353, 220, 1806, 8, 353, 320, 22, 489, 220, 972, 8, 284, 220, 8765, 2839, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(36 * 37) * (7 + 18) = 33303<｜Assistant｜><think>
"
(7 + 13) * (8 * 17) = 2720,True,"[128000, 128011, 7, 22, 489, 220, 1032, 8, 353, 320, 23, 353, 220, 1114, 8, 284, 220, 15741, 15, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(7 + 13) * (8 * 17) = 2720<｜Assistant｜><think>
"
(37 - 37) / (15 + 15) = 2,False,"[128000, 128011, 7, 1806, 482, 220, 1806, 8, 611, 320, 868, 489, 220, 868, 8, 284, 220, 17, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(37 - 37) / (15 + 15) = 2<｜Assistant｜><think>
"
(35 + 35) * (9 - 4) = 350,True,"[128000, 128011, 7, 1758, 489, 220, 1758, 8, 353, 320, 24, 482, 220, 19, 8, 284, 220, 8652, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(35 + 35) * (9 - 4) = 350<｜Assistant｜><think>
"
(15 * 2) / (10 / 10) = 34,False,"[128000, 128011, 7, 868, 353, 220, 17, 8, 611, 320, 605, 611, 220, 605, 8, 284, 220, 1958, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(15 * 2) / (10 / 10) = 34<｜Assistant｜><think>
"
(15 + 2) * (10 / 10) = 17,True,"[128000, 128011, 7, 868, 489, 220, 17, 8, 353, 320, 605, 611, 220, 605, 8, 284, 220, 1114, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(15 + 2) * (10 / 10) = 17<｜Assistant｜><think>
"
(22 * 4) / (10 - 8) = 40,False,"[128000, 128011, 7, 1313, 353, 220, 19, 8, 611, 320, 605, 482, 220, 23, 8, 284, 220, 1272, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(22 * 4) / (10 - 8) = 40<｜Assistant｜><think>
"
(38 - 3) * (12 - 19) = -249,False,"[128000, 128011, 7, 1987, 482, 220, 18, 8, 353, 320, 717, 482, 220, 777, 8, 284, 482, 14735, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(38 - 3) * (12 - 19) = -249<｜Assistant｜><think>
"
(33 + 20) + (1 + 1) = 55,True,"[128000, 128011, 7, 1644, 489, 220, 508, 8, 489, 320, 16, 489, 220, 16, 8, 284, 220, 2131, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(33 + 20) + (1 + 1) = 55<｜Assistant｜><think>
"
(13 + 22) - (10 - 11) = 40,False,"[128000, 128011, 7, 1032, 489, 220, 1313, 8, 482, 320, 605, 482, 220, 806, 8, 284, 220, 1272, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(13 + 22) - (10 - 11) = 40<｜Assistant｜><think>
"
(36 - 38) - (17 + 17) = -36,True,"[128000, 128011, 7, 1927, 482, 220, 1987, 8, 482, 320, 1114, 489, 220, 1114, 8, 284, 482, 1927, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(36 - 38) - (17 + 17) = -36<｜Assistant｜><think>
"
(24 * 27) * (2 * 6) = 7776,True,"[128000, 128011, 7, 1187, 353, 220, 1544, 8, 353, 320, 17, 353, 220, 21, 8, 284, 220, 15831, 21, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(24 * 27) * (2 * 6) = 7776<｜Assistant｜><think>
"
(13 + 1) - (8 - 7) = 16,False,"[128000, 128011, 7, 1032, 489, 220, 16, 8, 482, 320, 23, 482, 220, 22, 8, 284, 220, 845, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(13 + 1) - (8 - 7) = 16<｜Assistant｜><think>
"
(21 * 26) + (19 * 16) = 850,True,"[128000, 128011, 7, 1691, 353, 220, 1627, 8, 489, 320, 777, 353, 220, 845, 8, 284, 220, 16217, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(21 * 26) + (19 * 16) = 850<｜Assistant｜><think>
"
(1 * 9) - (15 * 20) = -290,False,"[128000, 128011, 7, 16, 353, 220, 24, 8, 482, 320, 868, 353, 220, 508, 8, 284, 482, 13754, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(1 * 9) - (15 * 20) = -290<｜Assistant｜><think>
"
(21 * 22) * (15 - 16) = -462,True,"[128000, 128011, 7, 1691, 353, 220, 1313, 8, 353, 320, 868, 482, 220, 845, 8, 284, 482, 20911, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(21 * 22) * (15 - 16) = -462<｜Assistant｜><think>
"
(36 * 37) + (8 - 3) = 1337,True,"[128000, 128011, 7, 1927, 353, 220, 1806, 8, 489, 320, 23, 482, 220, 18, 8, 284, 220, 9423, 22, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(36 * 37) + (8 - 3) = 1337<｜Assistant｜><think>
"
(19 - 37) - (4 * 8) = -50,True,"[128000, 128011, 7, 777, 482, 220, 1806, 8, 482, 320, 19, 353, 220, 23, 8, 284, 482, 1135, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(19 - 37) - (4 * 8) = -50<｜Assistant｜><think>
"
(28 - 37) + (18 * 2) = 27,True,"[128000, 128011, 7, 1591, 482, 220, 1806, 8, 489, 320, 972, 353, 220, 17, 8, 284, 220, 1544, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(28 - 37) + (18 * 2) = 27<｜Assistant｜><think>
"
(21 + 27) + (14 * 1) = 66,False,"[128000, 128011, 7, 1691, 489, 220, 1544, 8, 489, 320, 975, 353, 220, 16, 8, 284, 220, 2287, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(21 + 27) + (14 * 1) = 66<｜Assistant｜><think>
"
(15 - 32) - (17 + 3) = -32,False,"[128000, 128011, 7, 868, 482, 220, 843, 8, 482, 320, 1114, 489, 220, 18, 8, 284, 482, 843, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(15 - 32) - (17 + 3) = -32<｜Assistant｜><think>
"
(14 - 2) - (6 - 4) = 15,False,"[128000, 128011, 7, 975, 482, 220, 17, 8, 482, 320, 21, 482, 220, 19, 8, 284, 220, 868, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(14 - 2) - (6 - 4) = 15<｜Assistant｜><think>
"
(14 * 34) * (3 - 14) = -5233,False,"[128000, 128011, 7, 975, 353, 220, 1958, 8, 353, 320, 18, 482, 220, 975, 8, 284, 482, 21123, 18, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(14 * 34) * (3 - 14) = -5233<｜Assistant｜><think>
"
(4 * 35) * (9 / 9) = 140,True,"[128000, 128011, 7, 19, 353, 220, 1758, 8, 353, 320, 24, 611, 220, 24, 8, 284, 220, 6860, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(4 * 35) * (9 / 9) = 140<｜Assistant｜><think>
"
(29 * 34) - (12 + 4) = 967,False,"[128000, 128011, 7, 1682, 353, 220, 1958, 8, 482, 320, 717, 489, 220, 19, 8, 284, 220, 27134, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(29 * 34) - (12 + 4) = 967<｜Assistant｜><think>
"
(28 * 4) * (1 + 12) = 1456,True,"[128000, 128011, 7, 1591, 353, 220, 19, 8, 353, 320, 16, 489, 220, 717, 8, 284, 220, 9591, 21, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(28 * 4) * (1 + 12) = 1456<｜Assistant｜><think>
"
(12 * 5) * (3 - 16) = -778,False,"[128000, 128011, 7, 717, 353, 220, 20, 8, 353, 320, 18, 482, 220, 845, 8, 284, 482, 23592, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(12 * 5) * (3 - 16) = -778<｜Assistant｜><think>
"
(11 - 6) / (19 - 14) = 1,True,"[128000, 128011, 7, 806, 482, 220, 21, 8, 611, 320, 777, 482, 220, 975, 8, 284, 220, 16, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(11 - 6) / (19 - 14) = 1<｜Assistant｜><think>
"
(22 * 39) * (4 - 11) = -6002,False,"[128000, 128011, 7, 1313, 353, 220, 2137, 8, 353, 320, 19, 482, 220, 806, 8, 284, 482, 5067, 17, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(22 * 39) * (4 - 11) = -6002<｜Assistant｜><think>
"
(19 - 36) / (3 - 20) = -2,False,"[128000, 128011, 7, 777, 482, 220, 1927, 8, 611, 320, 18, 482, 220, 508, 8, 284, 482, 17, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(19 - 36) / (3 - 20) = -2<｜Assistant｜><think>
"
(33 + 30) - (18 - 3) = 47,False,"[128000, 128011, 7, 1644, 489, 220, 966, 8, 482, 320, 972, 482, 220, 18, 8, 284, 220, 2618, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(33 + 30) - (18 - 3) = 47<｜Assistant｜><think>
"
(20 * 38) * (4 * 9) = 27364,False,"[128000, 128011, 7, 508, 353, 220, 1987, 8, 353, 320, 19, 353, 220, 24, 8, 284, 220, 15451, 1227, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(20 * 38) * (4 * 9) = 27364<｜Assistant｜><think>
"
(40 * 32) / (16 * 10) = 12,False,"[128000, 128011, 7, 1272, 353, 220, 843, 8, 611, 320, 845, 353, 220, 605, 8, 284, 220, 717, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(40 * 32) / (16 * 10) = 12<｜Assistant｜><think>
"
(16 + 38) * (20 / 10) = 108,True,"[128000, 128011, 7, 845, 489, 220, 1987, 8, 353, 320, 508, 611, 220, 605, 8, 284, 220, 6640, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(16 + 38) * (20 / 10) = 108<｜Assistant｜><think>
"
(25 - 37) / (3 * 2) = -6,False,"[128000, 128011, 7, 914, 482, 220, 1806, 8, 611, 320, 18, 353, 220, 17, 8, 284, 482, 21, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(25 - 37) / (3 * 2) = -6<｜Assistant｜><think>
"
(17 + 20) - (2 * 18) = 6,False,"[128000, 128011, 7, 1114, 489, 220, 508, 8, 482, 320, 17, 353, 220, 972, 8, 284, 220, 21, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(17 + 20) - (2 * 18) = 6<｜Assistant｜><think>
"
(30 + 22) - (5 * 12) = -8,True,"[128000, 128011, 7, 966, 489, 220, 1313, 8, 482, 320, 20, 353, 220, 717, 8, 284, 482, 23, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(30 + 22) - (5 * 12) = -8<｜Assistant｜><think>
"
(36 + 32) + (20 * 2) = 105,False,"[128000, 128011, 7, 1927, 489, 220, 843, 8, 489, 320, 508, 353, 220, 17, 8, 284, 220, 6550, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(36 + 32) + (20 * 2) = 105<｜Assistant｜><think>
"
(1 * 40) + (13 + 13) = 66,True,"[128000, 128011, 7, 16, 353, 220, 1272, 8, 489, 320, 1032, 489, 220, 1032, 8, 284, 220, 2287, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(1 * 40) + (13 + 13) = 66<｜Assistant｜><think>
"
(8 + 27) * (7 * 18) = 4407,False,"[128000, 128011, 7, 23, 489, 220, 1544, 8, 353, 320, 22, 353, 220, 972, 8, 284, 220, 14868, 22, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(8 + 27) * (7 * 18) = 4407<｜Assistant｜><think>
"
(37 * 16) * (13 - 18) = -2964,False,"[128000, 128011, 7, 1806, 353, 220, 845, 8, 353, 320, 1032, 482, 220, 972, 8, 284, 482, 17408, 19, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(37 * 16) * (13 - 18) = -2964<｜Assistant｜><think>
"
(34 - 17) * (12 - 15) = -51,True,"[128000, 128011, 7, 1958, 482, 220, 1114, 8, 353, 320, 717, 482, 220, 868, 8, 284, 482, 3971, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(34 - 17) * (12 - 15) = -51<｜Assistant｜><think>
"
(40 * 32) / (16 * 10) = 8,True,"[128000, 128011, 7, 1272, 353, 220, 843, 8, 611, 320, 845, 353, 220, 605, 8, 284, 220, 23, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(40 * 32) / (16 * 10) = 8<｜Assistant｜><think>
"
(35 / 7) - (12 - 6) = -1,True,"[128000, 128011, 7, 1758, 611, 220, 22, 8, 482, 320, 717, 482, 220, 21, 8, 284, 482, 16, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(35 / 7) - (12 - 6) = -1<｜Assistant｜><think>
"
(20 * 36) + (16 - 20) = 716,True,"[128000, 128011, 7, 508, 353, 220, 1927, 8, 489, 320, 845, 482, 220, 508, 8, 284, 220, 23929, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(20 * 36) + (16 - 20) = 716<｜Assistant｜><think>
"
(8 * 3) + (5 + 11) = 37,False,"[128000, 128011, 7, 23, 353, 220, 18, 8, 489, 320, 20, 489, 220, 806, 8, 284, 220, 1806, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(8 * 3) + (5 + 11) = 37<｜Assistant｜><think>
"
(30 * 12) + (15 * 11) = 522,False,"[128000, 128011, 7, 966, 353, 220, 717, 8, 489, 320, 868, 353, 220, 806, 8, 284, 220, 20936, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(30 * 12) + (15 * 11) = 522<｜Assistant｜><think>
"
(34 * 28) - (5 + 1) = 946,True,"[128000, 128011, 7, 1958, 353, 220, 1591, 8, 482, 320, 20, 489, 220, 16, 8, 284, 220, 26491, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(34 * 28) - (5 + 1) = 946<｜Assistant｜><think>
"
(4 + 14) - (1 - 3) = 16,False,"[128000, 128011, 7, 19, 489, 220, 975, 8, 482, 320, 16, 482, 220, 18, 8, 284, 220, 845, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(4 + 14) - (1 - 3) = 16<｜Assistant｜><think>
"
(29 + 23) * (16 - 8) = 420,False,"[128000, 128011, 7, 1682, 489, 220, 1419, 8, 353, 320, 845, 482, 220, 23, 8, 284, 220, 12819, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(29 + 23) * (16 - 8) = 420<｜Assistant｜><think>
"
(28 + 13) + (12 - 10) = 48,False,"[128000, 128011, 7, 1591, 489, 220, 1032, 8, 489, 320, 717, 482, 220, 605, 8, 284, 220, 2166, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(28 + 13) + (12 - 10) = 48<｜Assistant｜><think>
"
(30 + 10) + (7 - 11) = 36,True,"[128000, 128011, 7, 966, 489, 220, 605, 8, 489, 320, 22, 482, 220, 806, 8, 284, 220, 1927, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(30 + 10) + (7 - 11) = 36<｜Assistant｜><think>
"
(4 - 27) * (5 + 14) = -437,True,"[128000, 128011, 7, 19, 482, 220, 1544, 8, 353, 320, 20, 489, 220, 975, 8, 284, 482, 18318, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(4 - 27) * (5 + 14) = -437<｜Assistant｜><think>
"
(28 + 13) + (12 - 10) = 43,True,"[128000, 128011, 7, 1591, 489, 220, 1032, 8, 489, 320, 717, 482, 220, 605, 8, 284, 220, 3391, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(28 + 13) + (12 - 10) = 43<｜Assistant｜><think>
"
(37 - 39) * (17 + 5) = -44,True,"[128000, 128011, 7, 1806, 482, 220, 2137, 8, 353, 320, 1114, 489, 220, 20, 8, 284, 482, 2096, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(37 - 39) * (17 + 5) = -44<｜Assistant｜><think>
"
(4 * 14) - (11 - 6) = 51,True,"[128000, 128011, 7, 19, 353, 220, 975, 8, 482, 320, 806, 482, 220, 21, 8, 284, 220, 3971, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(4 * 14) - (11 - 6) = 51<｜Assistant｜><think>
"
(1 + 21) + (18 * 14) = 274,True,"[128000, 128011, 7, 16, 489, 220, 1691, 8, 489, 320, 972, 353, 220, 975, 8, 284, 220, 16590, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(1 + 21) + (18 * 14) = 274<｜Assistant｜><think>
"
(21 + 7) - (6 * 19) = -82,False,"[128000, 128011, 7, 1691, 489, 220, 22, 8, 482, 320, 21, 353, 220, 777, 8, 284, 482, 6086, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(21 + 7) - (6 * 19) = -82<｜Assistant｜><think>
"
(35 - 37) * (9 + 16) = -47,False,"[128000, 128011, 7, 1758, 482, 220, 1806, 8, 353, 320, 24, 489, 220, 845, 8, 284, 482, 2618, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(35 - 37) * (9 + 16) = -47<｜Assistant｜><think>
"
(15 - 38) * (1 + 19) = -460,True,"[128000, 128011, 7, 868, 482, 220, 1987, 8, 353, 320, 16, 489, 220, 777, 8, 284, 482, 16551, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(15 - 38) * (1 + 19) = -460<｜Assistant｜><think>
"
(5 + 39) * (13 - 8) = 219,False,"[128000, 128011, 7, 20, 489, 220, 2137, 8, 353, 320, 1032, 482, 220, 23, 8, 284, 220, 13762, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(5 + 39) * (13 - 8) = 219<｜Assistant｜><think>
"
(4 * 36) + (17 + 19) = 176,False,"[128000, 128011, 7, 19, 353, 220, 1927, 8, 489, 320, 1114, 489, 220, 777, 8, 284, 220, 10967, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(4 * 36) + (17 + 19) = 176<｜Assistant｜><think>
"
(32 + 38) * (13 - 4) = 630,True,"[128000, 128011, 7, 843, 489, 220, 1987, 8, 353, 320, 1032, 482, 220, 19, 8, 284, 220, 18660, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(32 + 38) * (13 - 4) = 630<｜Assistant｜><think>
"
(37 - 39) * (17 + 5) = -43,False,"[128000, 128011, 7, 1806, 482, 220, 2137, 8, 353, 320, 1114, 489, 220, 20, 8, 284, 482, 3391, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(37 - 39) * (17 + 5) = -43<｜Assistant｜><think>
"
(28 - 37) * (9 + 11) = -180,True,"[128000, 128011, 7, 1591, 482, 220, 1806, 8, 353, 320, 24, 489, 220, 806, 8, 284, 482, 5245, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(28 - 37) * (9 + 11) = -180<｜Assistant｜><think>
"
(21 + 21) + (6 - 9) = 39,True,"[128000, 128011, 7, 1691, 489, 220, 1691, 8, 489, 320, 21, 482, 220, 24, 8, 284, 220, 2137, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(21 + 21) + (6 - 9) = 39<｜Assistant｜><think>
"
(11 + 17) - (6 + 11) = 15,False,"[128000, 128011, 7, 806, 489, 220, 1114, 8, 482, 320, 21, 489, 220, 806, 8, 284, 220, 868, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(11 + 17) - (6 + 11) = 15<｜Assistant｜><think>
"
(28 + 3) - (14 - 5) = 20,False,"[128000, 128011, 7, 1591, 489, 220, 18, 8, 482, 320, 975, 482, 220, 20, 8, 284, 220, 508, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(28 + 3) - (14 - 5) = 20<｜Assistant｜><think>
"
(5 - 20) + (9 - 8) = -18,False,"[128000, 128011, 7, 20, 482, 220, 508, 8, 489, 320, 24, 482, 220, 23, 8, 284, 482, 972, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(5 - 20) + (9 - 8) = -18<｜Assistant｜><think>
"
(31 * 40) - (13 * 13) = 1071,True,"[128000, 128011, 7, 2148, 353, 220, 1272, 8, 482, 320, 1032, 353, 220, 1032, 8, 284, 220, 7699, 16, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(31 * 40) - (13 * 13) = 1071<｜Assistant｜><think>
"
(15 + 5) * (14 + 2) = 322,False,"[128000, 128011, 7, 868, 489, 220, 20, 8, 353, 320, 975, 489, 220, 17, 8, 284, 220, 15805, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(15 + 5) * (14 + 2) = 322<｜Assistant｜><think>
"
(20 * 25) + (1 - 18) = 483,True,"[128000, 128011, 7, 508, 353, 220, 914, 8, 489, 320, 16, 482, 220, 972, 8, 284, 220, 21884, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(20 * 25) + (1 - 18) = 483<｜Assistant｜><think>
"
(35 - 5) + (13 / 13) = 31,True,"[128000, 128011, 7, 1758, 482, 220, 20, 8, 489, 320, 1032, 611, 220, 1032, 8, 284, 220, 2148, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(35 - 5) + (13 / 13) = 31<｜Assistant｜><think>
"
(9 * 7) * (18 * 20) = 22676,False,"[128000, 128011, 7, 24, 353, 220, 22, 8, 353, 320, 972, 353, 220, 508, 8, 284, 220, 14057, 4767, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(9 * 7) * (18 * 20) = 22676<｜Assistant｜><think>
"
(6 * 18) * (16 / 2) = 868,False,"[128000, 128011, 7, 21, 353, 220, 972, 8, 353, 320, 845, 611, 220, 17, 8, 284, 220, 25862, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(6 * 18) * (16 / 2) = 868<｜Assistant｜><think>
"
(25 + 5) * (13 + 4) = 510,True,"[128000, 128011, 7, 914, 489, 220, 20, 8, 353, 320, 1032, 489, 220, 19, 8, 284, 220, 15633, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(25 + 5) * (13 + 4) = 510<｜Assistant｜><think>
"
(9 / 3) * (1 + 4) = 15,True,"[128000, 128011, 7, 24, 611, 220, 18, 8, 353, 320, 16, 489, 220, 19, 8, 284, 220, 868, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(9 / 3) * (1 + 4) = 15<｜Assistant｜><think>
"
(13 - 36) * (7 - 5) = -46,True,"[128000, 128011, 7, 1032, 482, 220, 1927, 8, 353, 320, 22, 482, 220, 20, 8, 284, 482, 2790, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(13 - 36) * (7 - 5) = -46<｜Assistant｜><think>
"
(29 + 34) + (18 * 17) = 371,False,"[128000, 128011, 7, 1682, 489, 220, 1958, 8, 489, 320, 972, 353, 220, 1114, 8, 284, 220, 18650, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(29 + 34) + (18 * 17) = 371<｜Assistant｜><think>
"
(15 + 11) * (17 * 20) = 8840,True,"[128000, 128011, 7, 868, 489, 220, 806, 8, 353, 320, 1114, 353, 220, 508, 8, 284, 220, 25962, 15, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(15 + 11) * (17 * 20) = 8840<｜Assistant｜><think>
"
(12 + 2) * (1 * 4) = 55,False,"[128000, 128011, 7, 717, 489, 220, 17, 8, 353, 320, 16, 353, 220, 19, 8, 284, 220, 2131, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(12 + 2) * (1 * 4) = 55<｜Assistant｜><think>
"
(39 + 1) - (14 + 17) = 9,True,"[128000, 128011, 7, 2137, 489, 220, 16, 8, 482, 320, 975, 489, 220, 1114, 8, 284, 220, 24, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(39 + 1) - (14 + 17) = 9<｜Assistant｜><think>
"
(31 + 18) + (12 - 2) = 60,False,"[128000, 128011, 7, 2148, 489, 220, 972, 8, 489, 320, 717, 482, 220, 17, 8, 284, 220, 1399, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(31 + 18) + (12 - 2) = 60<｜Assistant｜><think>
"
(30 + 3) - (11 - 12) = 36,False,"[128000, 128011, 7, 966, 489, 220, 18, 8, 482, 320, 806, 482, 220, 717, 8, 284, 220, 1927, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(30 + 3) - (11 - 12) = 36<｜Assistant｜><think>
"
(29 + 27) * (19 + 10) = 1624,True,"[128000, 128011, 7, 1682, 489, 220, 1544, 8, 353, 320, 777, 489, 220, 605, 8, 284, 220, 10674, 19, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(29 + 27) * (19 + 10) = 1624<｜Assistant｜><think>
"
(28 * 28) + (20 * 20) = 1184,True,"[128000, 128011, 7, 1591, 353, 220, 1591, 8, 489, 320, 508, 353, 220, 508, 8, 284, 220, 8899, 19, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(28 * 28) + (20 * 20) = 1184<｜Assistant｜><think>
"
(8 * 27) * (20 * 11) = 47520,True,"[128000, 128011, 7, 23, 353, 220, 1544, 8, 353, 320, 508, 353, 220, 806, 8, 284, 220, 19799, 508, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(8 * 27) * (20 * 11) = 47520<｜Assistant｜><think>
"
(7 - 25) - (7 * 3) = -39,True,"[128000, 128011, 7, 22, 482, 220, 914, 8, 482, 320, 22, 353, 220, 18, 8, 284, 482, 2137, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(7 - 25) - (7 * 3) = -39<｜Assistant｜><think>
"
(21 + 27) + (14 * 1) = 62,True,"[128000, 128011, 7, 1691, 489, 220, 1544, 8, 489, 320, 975, 353, 220, 16, 8, 284, 220, 5538, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(21 + 27) + (14 * 1) = 62<｜Assistant｜><think>
"
(9 - 33) + (1 * 6) = -18,True,"[128000, 128011, 7, 24, 482, 220, 1644, 8, 489, 320, 16, 353, 220, 21, 8, 284, 482, 972, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(9 - 33) + (1 * 6) = -18<｜Assistant｜><think>
"
(29 - 19) * (1 + 11) = 123,False,"[128000, 128011, 7, 1682, 482, 220, 777, 8, 353, 320, 16, 489, 220, 806, 8, 284, 220, 4513, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(29 - 19) * (1 + 11) = 123<｜Assistant｜><think>
"
